date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:17:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:07%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=0KSOMA3QBU0	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchb23f	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:08%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=0KSOMA3QBU0	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchb23f	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:09%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/KatyPerryVEVO	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/KatyPerryVEVO	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:09%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=k0BWlvnBmIE	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchbad4	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:10%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=k0BWlvnBmIE	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchbad4	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:11%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/KatyPerryVEVO	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/KatyPerryVEVO	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:11%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=7RMQksXpQSk	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch55e7	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:12%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=7RMQksXpQSk	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch55e7	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:13%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/KatyPerryVEVO	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/KatyPerryVEVO	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:13%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=kTHNpusq654	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchf0f3	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:14%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=kTHNpusq654	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchf0f3	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:15%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/CapitolMusic	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/CapitolMusic	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:15%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=uuwfgXD8qV8	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch6d59	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:16%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=uuwfgXD8qV8	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch6d59	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:17%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/KatyPerryVEVO	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/KatyPerryVEVO	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:18%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=QGJuMBdaqIw	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchc370	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:18%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=QGJuMBdaqIw	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchc370	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:19%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/KatyPerryVEVO	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/KatyPerryVEVO	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:20%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=t5Sd5c4o9UM	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchaaba	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:20%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=t5Sd5c4o9UM	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchaaba	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:21%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/KatyPerryVEVO	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/KatyPerryVEVO	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:22%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=jqYxyd1iSNk	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watcha691	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:23%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=jqYxyd1iSNk	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watcha691	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:24%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/KatyPerryVEVO	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/KatyPerryVEVO	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:25%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/channel/UCF0pVplsI8R5kcAqgtoRqoA	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/channel/UCF0pVplsI8R5kcAqgtoRqoA	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:25%20GMT	http://web.archive.org/web/20150503010613im_/https://i.ytimg.com/i/F0pVplsI8R5kcAqgtoRqoA/1.jpg	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613im_/https_/i.ytimg.com/i/F0pVplsI8R5kcAqgtoRqoA/1.10e.delayed	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:59	1813/1813	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Mar%202024%2007:17:27%20GMT	http://web.archive.org/web/20150503010959im_/https://i.ytimg.com/i/F0pVplsI8R5kcAqgtoRqoA/1.jpg	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010959im_/https_/i.ytimg.com/i/F0pVplsI8R5kcAqgtoRqoA/1.png	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:17:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:27%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/channel/UCF0pVplsI8R5kcAqgtoRqoA	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/channel/UCF0pVplsI8R5kcAqgtoRqoA	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:28%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=eWlLbPFo2F4	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch1f9e	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:29%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=eWlLbPFo2F4	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch1f9e	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:29%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/latenight	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/latenight	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:30%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=w5EIjwn1g6k	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch7891	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:31%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=w5EIjwn1g6k	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch7891	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:31%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/PBSNewsHour	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/PBSNewsHour	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:32%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=sRHVIcesOH4	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch6de0	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:33%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=sRHVIcesOH4	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch6de0	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:33%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/channel/UCiDLlne3HhjEAAxtGKkBfCQ	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/channel/UCiDLlne3HhjEAAxtGKkBfCQ	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:34%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=yKORsrlN-2k	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch7757	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:35%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=yKORsrlN-2k	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch7757	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:35%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/channel/UCvuc4Dd0-p3hwYMQ2SawbHw	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/channel/UCvuc4Dd0-p3hwYMQ2SawbHw	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:36%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=-BAGFRuNjqw	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch4f68	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:37%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=-BAGFRuNjqw	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch4f68	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:37%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/exilemedia	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/exilemedia	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:38%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=cL3Jo57LZ54	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchc16f	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:38%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=cL3Jo57LZ54	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchc16f	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:11	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:39%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/TheLateLateShow	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/TheLateLateShow	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:11	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:40%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=cipA5nK61vw	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch9053	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:40%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=cipA5nK61vw	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch9053	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:41%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/NewsFunnies	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/NewsFunnies	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:41%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=gmMoH7Vy_CM	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchf506	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:42%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=gmMoH7Vy_CM	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchf506	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:42%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/channel/UCHuJ9Rl9hbxpbTksp_wGCCA	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/channel/UCHuJ9Rl9hbxpbTksp_wGCCA	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:43%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=vlxRWHAvtWI	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch5766	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:44%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=vlxRWHAvtWI	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch5766	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:45%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/ambhall91	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/ambhall91	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:45%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=tYPmKq76Xrs	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchedae	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:46%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=tYPmKq76Xrs	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watchedae	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:47%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/user/OfficialGrahamNorton	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/user/OfficialGrahamNorton	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:47%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=We12p6yvNW0	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch824a	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:48%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/watch?v=We12p6yvNW0	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/watch824a	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:49%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/channel/UC4HqpfXNmHCl6VRXAeuXFVg	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/channel/UC4HqpfXNmHCl6VRXAeuXFVg	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:49%20GMT	https://web.archive.org/web/20150503010613/https://www.youtube.com/feed/history	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/feed/history	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:50%20GMT	http://web.archive.org/web/20150503010613/https://www.youtube.com/yt/press/	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/yt/press/index.html	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:50%20GMT	http://web.archive.org/web/20150503010613/https://www.youtube.com/yt/about/	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/yt/about/index.html	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
13:18:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2007%20Mar%202024%2007:17:51%20GMT	http://web.archive.org/web/20150503010613/https://www.youtube.com/yt/creators/	C:/My%20Web%20Sites/https___web.archive.org_web_20150503010613_https___www.youtube.com_/web.archive.org/web/20150503010613/https_/www.youtube.com/yt/creators/index.html	(from https://web.archive.org/web/20150503010613/https://www.youtube.com/)
